city,year,population
03083 Jijona/Xixona,2003,7369
03083 Jijona/Xixona,2004,7400
03083 Jijona/Xixona,2005,7494
03083 Jijona/Xixona,2006,7596
03083 Jijona/Xixona,2007,7553
03083 Jijona/Xixona,2008,7575
03083 Jijona/Xixona,2009,7516
03083 Jijona/Xixona,2010,7407
03083 Jijona/Xixona,2011,7429
03083 Jijona/Xixona,2012,7423
03083 Jijona/Xixona,2013,7366
03083 Jijona/Xixona,2014,7226
03083 Jijona/Xixona,2015,7205
03083 Jijona/Xixona,2016,7057
03083 Jijona/Xixona,2017,6895
03083 Jijona/Xixona,2018,6875
03083 Jijona/Xixona,2019,6865
03083 Jijona/Xixona,2020,6879
03083 Jijona/Xixona,2021,6861
03083 Jijona/Xixona,2022,6860
03083 Jijona/Xixona,1900,6901
03083 Jijona/Xixona,1910,7323
03083 Jijona/Xixona,1920,6862
03083 Jijona/Xixona,1930,6059
03083 Jijona/Xixona,1940,6942
03083 Jijona/Xixona,1950,5729
03083 Jijona/Xixona,1960,6383
03083 Jijona/Xixona,1970,8117
03083 Jijona/Xixona,1981,8816
03083 Jijona/Xixona,1991,7867
"03084 Lorcha/Orxa, l'",1996,823
"03084 Lorcha/Orxa, l'",1997,
"03084 Lorcha/Orxa, l'",1998,786
"03084 Lorcha/Orxa, l'",1999,778
"03084 Lorcha/Orxa, l'",2000,788
"03084 Lorcha/Orxa, l'",2001,761
"03084 Lorcha/Orxa, l'",2002,750
"03084 Lorcha/Orxa, l'",2003,735
"03084 Lorcha/Orxa, l'",2004,735
"03084 Lorcha/Orxa, l'",2005,721
"03084 Lorcha/Orxa, l'",2006,743
"03084 Lorcha/Orxa, l'",2007,751
"03084 Lorcha/Orxa, l'",2008,748
"03084 Lorcha/Orxa, l'",2009,749
"03084 Lorcha/Orxa, l'",2010,715
"03084 Lorcha/Orxa, l'",2011,754
"03084 Lorcha/Orxa, l'",2012,729
"03084 Lorcha/Orxa, l'",2013,710
"03084 Lorcha/Orxa, l'",2014,676
"03084 Lorcha/Orxa, l'",2015,650
"03084 Lorcha/Orxa, l'",2016,627
"03084 Lorcha/Orxa, l'",2017,606
"03084 Lorcha/Orxa, l'",2018,596
"03084 Lorcha/Orxa, l'",2019,578
"03084 Lorcha/Orxa, l'",2020,582
"03084 Lorcha/Orxa, l'",2021,584
"03084 Lorcha/Orxa, l'",2022,565
"03084 Lorcha/Orxa, l'",1900,1489
"03084 Lorcha/Orxa, l'",1910,1391
"03084 Lorcha/Orxa, l'",1920,1467
"03084 Lorcha/Orxa, l'",1930,1415
"03084 Lorcha/Orxa, l'",1940,1366
"03084 Lorcha/Orxa, l'",1950,1356
"03084 Lorcha/Orxa, l'",1960,1235
"03084 Lorcha/Orxa, l'",1970,1046
"03084 Lorcha/Orxa, l'",1981,1002
"03084 Lorcha/Orxa, l'",1991,810
03085 Llíber,1996,527
03085 Llíber,1997,
03085 Llíber,1998,525
03085 Llíber,1999,524
03085 Llíber,2000,550
03085 Llíber,2001,533
03085 Llíber,2002,522
03085 Llíber,2003,757
03085 Llíber,2004,837
03085 Llíber,2005,930
03085 Llíber,2006,950
03085 Llíber,2007,1001
03085 Llíber,2008,1062
03085 Llíber,2009,1057
03085 Llíber,2010,1056
03085 Llíber,2011,1070
03085 Llíber,2012,1071
03085 Llíber,2013,1091
03085 Llíber,2014,1080
03085 Llíber,2015,1099
03085 Llíber,2016,1110
03085 Llíber,2017,951
03085 Llíber,2018,1051
03085 Llíber,2019,935
03085 Llíber,2020,830
03085 Llíber,2021,883
03085 Llíber,2022,967
03085 Llíber,1900,838
03085 Llíber,1910,661
03085 Llíber,1920,754
03085 Llíber,1930,647
03085 Llíber,1940,733
03085 Llíber,1950,526
03085 Llíber,1960,467
03085 Llíber,1970,417
03085 Llíber,1981,419
03085 Llíber,1991,475
03086 Millena,1996,157
03086 Millena,1997,
03086 Millena,1998,144
03086 Millena,1999,144
03086 Millena,2000,182
03086 Millena,2001,190
03086 Millena,2002,189
03086 Millena,2003,178
03086 Millena,2004,175
03086 Millena,2005,178
03086 Millena,2006,186
03086 Millena,2007,187
03086 Millena,2008,195
03086 Millena,2009,201
03086 Millena,2010,209
03086 Millena,2011,215
03086 Millena,2012,217
03086 Millena,2013,215
03086 Millena,2014,210
03086 Millena,2015,224
03086 Millena,2016,221
03086 Millena,2017,230
03086 Millena,2018,229
03086 Millena,2019,237
03086 Millena,2020,240
03086 Millena,2021,242
03086 Millena,2022,243
03086 Millena,1900,354
03086 Millena,1910,332
03086 Millena,1920,291
03086 Millena,1930,290
03086 Millena,1940,283
03086 Millena,1950,256
03086 Millena,1960,229
03086 Millena,1970,165
03086 Millena,1981,140
03086 Millena,1991,141
03088 Monforte del Cid,1996,5082
03088 Monforte del Cid,1997,
03088 Monforte del Cid,1998,5163
03088 Monforte del Cid,1999,5178
03088 Monforte del Cid,2000,5260
03088 Monforte del Cid,2001,5389
03088 Monforte del Cid,2002,5545
03088 Monforte del Cid,2003,5705
03088 Monforte del Cid,2004,5864
03088 Monforte del Cid,2005,6053
03088 Monforte del Cid,2006,6157
03088 Monforte del Cid,2007,6497
03088 Monforte del Cid,2008,7006
03088 Monforte del Cid,2009,7366
03088 Monforte del Cid,2010,7606
03088 Monforte del Cid,2011,7771
03088 Monforte del Cid,2012,7803
03088 Monforte del Cid,2013,7807
03088 Monforte del Cid,2014,7658
03088 Monforte del Cid,2015,7603
03088 Monforte del Cid,2016,7500
03088 Monforte del Cid,2017,7592
03088 Monforte del Cid,2018,7944
03088 Monforte del Cid,2019,8165
03088 Monforte del Cid,2020,8346
03088 Monforte del Cid,2021,8500
03088 Monforte del Cid,2022,8619
03088 Monforte del Cid,1900,3798
03088 Monforte del Cid,1910,3720
03088 Monforte del Cid,1920,3429
03088 Monforte del Cid,1930,3205
03088 Monforte del Cid,1940,3217
03088 Monforte del Cid,1950,3133
03088 Monforte del Cid,1960,3437
03088 Monforte del Cid,1970,4020
03088 Monforte del Cid,1981,4605
03088 Monforte del Cid,1991,4962
03089 Monóvar/Monòver,1996,12085
03089 Monóvar/Monòver,1997,
03089 Monóvar/Monòver,1998,11978
03089 Monóvar/Monòver,1999,11909
03089 Monóvar/Monòver,2000,11922
03089 Monóvar/Monòver,2001,11916
03089 Monóvar/Monòver,2002,12077
03089 Monóvar/Monòver,2003,12369
03089 Monóvar/Monòver,2004,12624
03089 Monóvar/Monòver,2005,12727
03089 Monóvar/Monòver,2006,12841
03089 Monóvar/Monòver,2007,12923
03089 Monóvar/Monòver,2008,13056
03089 Monóvar/Monòver,2009,13060
03089 Monóvar/Monòver,2010,12928
03089 Monóvar/Monòver,2011,12873
03089 Monóvar/Monòver,2012,12844
03089 Monóvar/Monòver,2013,12720
03089 Monóvar/Monòver,2014,12460
03089 Monóvar/Monòver,2015,12381
03089 Monóvar/Monòver,2016,12272
03089 Monóvar/Monòver,2017,12177
03089 Monóvar/Monòver,2018,12175
03089 Monóvar/Monòver,2019,12167
03089 Monóvar/Monòver,2020,12212
03089 Monóvar/Monòver,2021,12188
03089 Monóvar/Monòver,2022,12387
03089 Monóvar/Monòver,1900,10601
03089 Monóvar/Monòver,1910,11243
03089 Monóvar/Monòver,1920,10377
03089 Monóvar/Monòver,1930,9799
03089 Monóvar/Monòver,1940,9933
03089 Monóvar/Monòver,1950,9979
03089 Monóvar/Monòver,1960,10393
03089 Monóvar/Monòver,1970,10348
03089 Monóvar/Monòver,1981,11111
03089 Monóvar/Monòver,1991,12137
03090 Mutxamel,1996,12779
03090 Mutxamel,1997,
03090 Mutxamel,1998,13267
03090 Mutxamel,1999,14087
03090 Mutxamel,2000,14693
03090 Mutxamel,2001,15275
03090 Mutxamel,2002,16198
03090 Mutxamel,2003,16971
03090 Mutxamel,2004,17599
03090 Mutxamel,2005,18452
03090 Mutxamel,2006,19264
03090 Mutxamel,2007,20364
03090 Mutxamel,2008,21481
03090 Mutxamel,2009,22510
03090 Mutxamel,2010,23066
03090 Mutxamel,2011,23522
03090 Mutxamel,2012,23834
03090 Mutxamel,2013,23707
03090 Mutxamel,2014,24232
03090 Mutxamel,2015,24256
03090 Mutxamel,2016,24487
03090 Mutxamel,2017,24778
03090 Mutxamel,2018,25009
03090 Mutxamel,2019,25352
03090 Mutxamel,2020,25645
03090 Mutxamel,2021,25679
03090 Mutxamel,2022,26192
03090 Mutxamel,1900,3606
03090 Mutxamel,1910,3837
03090 Mutxamel,1920,3266
03090 Mutxamel,1930,3330
03090 Mutxamel,1940,3344
03090 Mutxamel,1950,3489
03090 Mutxamel,1960,4010
03090 Mutxamel,1970,5350
03090 Mutxamel,1981,8045
03090 Mutxamel,1991,10346
03091 Murla,1996,332
03091 Murla,1997,
03091 Murla,1998,319
03091 Murla,1999,322
03091 Murla,2000,333
03091 Murla,2001,320
03091 Murla,2002,368
03091 Murla,2003,446
03091 Murla,2004,482
03091 Murla,2005,515
03091 Murla,2006,562
03091 Murla,2007,574
03091 Murla,2008,601
03091 Murla,2009,612
03091 Murla,2010,629
03091 Murla,2011,609
03091 Murla,2012,598
03091 Murla,2013,604
03091 Murla,2014,509
03091 Murla,2015,516
03091 Murla,2016,486
03091 Murla,2017,477
03091 Murla,2018,493
03091 Murla,2019,470
03091 Murla,2020,507
03091 Murla,2021,549
03091 Murla,2022,540
03091 Murla,1900,696
03091 Murla,1910,626
03091 Murla,1920,644
03091 Murla,1930,701
03091 Murla,1940,745
03091 Murla,1950,566
03091 Murla,1960,495
03091 Murla,1970,455
03091 Murla,1981,357
03091 Murla,1991,333
03092 Muro de Alcoy,1996,7104
03092 Muro de Alcoy,1997,
03092 Muro de Alcoy,1998,7140
03092 Muro de Alcoy,1999,7194
03092 Muro de Alcoy,2000,7252
03092 Muro de Alcoy,2001,7366
03092 Muro de Alcoy,2002,7532
03092 Muro de Alcoy,2003,7652
03092 Muro de Alcoy,2004,7830
03092 Muro de Alcoy,2005,8148
03092 Muro de Alcoy,2006,8446
03092 Muro de Alcoy,2007,8611
03092 Muro de Alcoy,2008,8725
03092 Muro de Alcoy,2009,8893
03092 Muro de Alcoy,2010,8961
03092 Muro de Alcoy,2011,9005
03092 Muro de Alcoy,2012,9010
03092 Muro de Alcoy,2013,9062
03092 Muro de Alcoy,2014,9114
03092 Muro de Alcoy,2015,9167
03092 Muro de Alcoy,2016,9307
03092 Muro de Alcoy,2017,9319
03092 Muro de Alcoy,2018,9328
03092 Muro de Alcoy,2019,9324
03092 Muro de Alcoy,2020,9315
03092 Muro de Alcoy,2021,9326
03092 Muro de Alcoy,2022,9303
03092 Muro de Alcoy,1900,3406
03092 Muro de Alcoy,1910,3523
03092 Muro de Alcoy,1920,3724
03092 Muro de Alcoy,1930,3780
03092 Muro de Alcoy,1940,3788
03092 Muro de Alcoy,1950,4027
03092 Muro de Alcoy,1960,4257
03092 Muro de Alcoy,1970,5044
03092 Muro de Alcoy,1981,5780
03092 Muro de Alcoy,1991,6499
03093 Novelda,1996,23188
03093 Novelda,1997,
03093 Novelda,1998,23190
03093 Novelda,1999,23665
03093 Novelda,2000,23830
03093 Novelda,2001,24111
03093 Novelda,2002,24885
03093 Novelda,2003,25399
03093 Novelda,2004,25653
03093 Novelda,2005,26233
03093 Novelda,2006,26335
03093 Novelda,2007,26525
03093 Novelda,2008,27008
03093 Novelda,2009,27135
03093 Novelda,2010,27104
03093 Novelda,2011,26873
03093 Novelda,2012,26692
03093 Novelda,2013,26517
03093 Novelda,2014,26292
03093 Novelda,2015,26146
03093 Novelda,2016,26054
03093 Novelda,2017,25868
03093 Novelda,2018,25725
03093 Novelda,2019,25651
03093 Novelda,2020,25741
03093 Novelda,2021,25611
03093 Novelda,2022,25592
03093 Novelda,1900,11388
03093 Novelda,1910,12045
03093 Novelda,1920,11994
03093 Novelda,1930,9508
03093 Novelda,1940,10349
03093 Novelda,1950,10598
03093 Novelda,1960,12911
03093 Novelda,1970,17344
03093 Novelda,1981,20776
03093 Novelda,1991,21928
"03094 Nucia, la",1996,7010
"03094 Nucia, la",1997,
"03094 Nucia, la",1998,7303
"03094 Nucia, la",1999,7839
"03094 Nucia, la",2000,8616
"03094 Nucia, la",2001,9365
"03094 Nucia, la",2002,10135
"03094 Nucia, la",2003,11522
"03094 Nucia, la",2004,10672
"03094 Nucia, la",2005,12573
"03094 Nucia, la",2006,14006
"03094 Nucia, la",2007,15519
"03094 Nucia, la",2008,16958
"03094 Nucia, la",2009,17874
"03094 Nucia, la",2010,18225
"03094 Nucia, la",2011,18593
"03094 Nucia, la",2012,19135
"03094 Nucia, la",2013,19524
"03094 Nucia, la",2014,20029
"03094 Nucia, la",2015,20039
"03094 Nucia, la",2016,19967
"03094 Nucia, la",2017,18548
"03094 Nucia, la",2018,18242
"03094 Nucia, la",2019,18603
"03094 Nucia, la",2020,18163
"03094 Nucia, la",2021,18108
"03094 Nucia, la",2022,18624
"03094 Nucia, la",1900,2102
"03094 Nucia, la",1910,2229
"03094 Nucia, la",1920,1988
"03094 Nucia, la",1930,2285
"03094 Nucia, la",1940,1708
"03094 Nucia, la",1950,1429
"03094 Nucia, la",1960,1396
"03094 Nucia, la",1970,2073
"03094 Nucia, la",1981,3419
"03094 Nucia, la",1991,6106
03095 Ondara,1996,5149
03095 Ondara,1997,
03095 Ondara,1998,5216
03095 Ondara,1999,5246
03095 Ondara,2000,5310
03095 Ondara,2001,5468
03095 Ondara,2002,5751
03095 Ondara,2003,5712
03095 Ondara,2004,5749
03095 Ondara,2005,5834
03095 Ondara,2006,6004
03095 Ondara,2007,6217
03095 Ondara,2008,6457
03095 Ondara,2009,6546
03095 Ondara,2010,6570
03095 Ondara,2011,6644
03095 Ondara,2012,6657
03095 Ondara,2013,6613
03095 Ondara,2014,6632
03095 Ondara,2015,6617
03095 Ondara,2016,6647
03095 Ondara,2017,6739
03095 Ondara,2018,6815
03095 Ondara,2019,6894
03095 Ondara,2020,7076
03095 Ondara,2021,7080
03095 Ondara,2022,7085
03095 Ondara,1900,3508
03095 Ondara,1910,2734
03095 Ondara,1920,2289
03095 Ondara,1930,2733
03095 Ondara,1940,2778
03095 Ondara,1950,3030
03095 Ondara,1960,3339
03095 Ondara,1970,3868
03095 Ondara,1981,4336
03095 Ondara,1991,4776
03096 Onil,1996,6786
03096 Onil,1997,
03096 Onil,1998,6788
03096 Onil,1999,6777
03096 Onil,2000,6829
03096 Onil,2001,6874
03096 Onil,2002,6974
03096 Onil,2003,7144
03096 Onil,2004,7317
03096 Onil,2005,7500
03096 Onil,2006,7466
03096 Onil,2007,7622
03096 Onil,2008,7709
03096 Onil,2009,7771
03096 Onil,2010,7723
03096 Onil,2011,7753
03096 Onil,2012,7697
03096 Onil,2013,7544
03096 Onil,2014,7565
03096 Onil,2015,7548
03096 Onil,2016,7494
03096 Onil,2017,7493
03096 Onil,2018,7475
03096 Onil,2019,7507
03096 Onil,2020,7600
03096 Onil,2021,7569
03096 Onil,2022,7580
03096 Onil,1900,2918
03096 Onil,1910,2920
03096 Onil,1920,2897
03096 Onil,1930,2948
03096 Onil,1940,2877
03096 Onil,1950,2919
03096 Onil,1960,3185
03096 Onil,1970,4733
03096 Onil,1981,6144
03096 Onil,1991,6550
03097 Orba,1996,1576
03097 Orba,1997,
03097 Orba,1998,1574
03097 Orba,1999,1586
03097 Orba,2000,1659
03097 Orba,2001,1712
03097 Orba,2002,1727
03097 Orba,2003,1824
03097 Orba,2004,1968
03097 Orba,2005,2117
03097 Orba,2006,2361
03097 Orba,2007,2503
03097 Orba,2008,2566
03097 Orba,2009,2616
03097 Orba,2010,2629
03097 Orba,2011,2606
03097 Orba,2012,2604
03097 Orba,2013,2570
03097 Orba,2014,2216
03097 Orba,2015,2210
03097 Orba,2016,2085
03097 Orba,2017,2035
03097 Orba,2018,2111
03097 Orba,2019,2174
03097 Orba,2020,2232
03097 Orba,2021,2233
03097 Orba,2022,2348
03097 Orba,1900,1178
03097 Orba,1910,1098
03097 Orba,1920,1460
03097 Orba,1930,1362
03097 Orba,1940,1328
03097 Orba,1950,1352
03097 Orba,1960,1205
03097 Orba,1970,1144
03097 Orba,1981,1458
03097 Orba,1991,1533
03098 Orxeta,1996,470
03098 Orxeta,1997,
03098 Orxeta,1998,444
03098 Orxeta,1999,429
03098 Orxeta,2000,427
03098 Orxeta,2001,422
03098 Orxeta,2002,418
03098 Orxeta,2003,285
03098 Orxeta,2004,675
03098 Orxeta,2005,718
03098 Orxeta,2006,719
03098 Orxeta,2007,758
03098 Orxeta,2008,830
03098 Orxeta,2009,870
03098 Orxeta,2010,875
03098 Orxeta,2011,898
03098 Orxeta,2012,921
03098 Orxeta,2013,916
03098 Orxeta,2014,875
03098 Orxeta,2015,850
03098 Orxeta,2016,778
03098 Orxeta,2017,760
03098 Orxeta,2018,738
03098 Orxeta,2019,736
03098 Orxeta,2020,784
03098 Orxeta,2021,787
03098 Orxeta,2022,812
03098 Orxeta,1900,832
03098 Orxeta,1910,862
03098 Orxeta,1920,748
03098 Orxeta,1930,776
03098 Orxeta,1940,648
03098 Orxeta,1950,648
03098 Orxeta,1960,552
03098 Orxeta,1970,476
03098 Orxeta,1981,447
03098 Orxeta,1991,509
03099 Orihuela,1996,50724
03099 Orihuela,1997,
03099 Orihuela,1998,50581
03099 Orihuela,1999,51649
03099 Orihuela,2000,53478
03099 Orihuela,2001,56129
03099 Orihuela,2002,61018
03099 Orihuela,2003,67731
03099 Orihuela,2004,68778
03099 Orihuela,2005,75009
03099 Orihuela,2006,77979
03099 Orihuela,2007,80468
03099 Orihuela,2008,84626
03099 Orihuela,2009,86164
03099 Orihuela,2010,87113
03099 Orihuela,2011,88714
03099 Orihuela,2012,90087
03099 Orihuela,2013,91260
03099 Orihuela,2014,83417
03099 Orihuela,2015,82675
03099 Orihuela,2016,80359
03099 Orihuela,2017,76097
03099 Orihuela,2018,76778
03099 Orihuela,2019,77414
03099 Orihuela,2020,78505
03099 Orihuela,2021,78940
03099 Orihuela,2022,80784
03099 Orihuela,1900,28530
03099 Orihuela,1910,35072
03099 Orihuela,1920,37180
03099 Orihuela,1930,38570
03099 Orihuela,1940,43619
03099 Orihuela,1950,44979
03099 Orihuela,1960,44830
03099 Orihuela,1970,44938
03099 Orihuela,1981,49851
03099 Orihuela,1991,49642
03100 Parcent,1996,767
03100 Parcent,1997,
03100 Parcent,1998,785
03100 Parcent,1999,826
03100 Parcent,2000,857
03100 Parcent,2001,832
03100 Parcent,2002,809
03100 Parcent,2003,896
03100 Parcent,2004,907
03100 Parcent,2005,960
03100 Parcent,2006,1019
03100 Parcent,2007,1061
03100 Parcent,2008,1066
03100 Parcent,2009,1081
03100 Parcent,2010,1085
03100 Parcent,2011,1123
03100 Parcent,2012,1131
03100 Parcent,2013,1104
03100 Parcent,2014,1020
03100 Parcent,2015,997
03100 Parcent,2016,985
03100 Parcent,2017,965
03100 Parcent,2018,908
03100 Parcent,2019,929
03100 Parcent,2020,967
03100 Parcent,2021,983
03100 Parcent,2022,997
03100 Parcent,1900,1192
03100 Parcent,1910,978
03100 Parcent,1920,935
03100 Parcent,1930,801
03100 Parcent,1940,889
03100 Parcent,1950,793
03100 Parcent,1960,728
03100 Parcent,1970,678
03100 Parcent,1981,619
03100 Parcent,1991,717
03101 Pedreguer,1996,5853
03101 Pedreguer,1997,
03101 Pedreguer,1998,5815
03101 Pedreguer,1999,5941
03101 Pedreguer,2000,5952
03101 Pedreguer,2001,6085
03101 Pedreguer,2002,6152
03101 Pedreguer,2003,6483
03101 Pedreguer,2004,6489
03101 Pedreguer,2005,6733
03101 Pedreguer,2006,6857
03101 Pedreguer,2007,7097
03101 Pedreguer,2008,7480
03101 Pedreguer,2009,7602
03101 Pedreguer,2010,7603
03101 Pedreguer,2011,7659
03101 Pedreguer,2012,7751
03101 Pedreguer,2013,7757
03101 Pedreguer,2014,7438
03101 Pedreguer,2015,7337
03101 Pedreguer,2016,7431
03101 Pedreguer,2017,7435
03101 Pedreguer,2018,7490
03101 Pedreguer,2019,7699
03101 Pedreguer,2020,7881
03101 Pedreguer,2021,8006
03101 Pedreguer,2022,8280
03101 Pedreguer,1900,5287
03101 Pedreguer,1910,4991
03101 Pedreguer,1920,4638
03101 Pedreguer,1930,4710
03101 Pedreguer,1940,4658
03101 Pedreguer,1950,4549
03101 Pedreguer,1960,4607
03101 Pedreguer,1970,5101
03101 Pedreguer,1981,5643
03101 Pedreguer,1991,5572
03102 Pego,1996,10369
03102 Pego,1997,
03102 Pego,1998,10177
03102 Pego,1999,10186
03102 Pego,2000,10103
03102 Pego,2001,10113
03102 Pego,2002,10231
03102 Pego,2003,10659
03102 Pego,2004,10749
03102 Pego,2005,10781
03102 Pego,2006,10721
03102 Pego,2007,10878
03102 Pego,2008,11043
03102 Pego,2009,11133
03102 Pego,2010,11208
03102 Pego,2011,11116
03102 Pego,2012,11029
03102 Pego,2013,10957
03102 Pego,2014,10144
03102 Pego,2015,10331
03102 Pego,2016,10158
03102 Pego,2017,9923
03102 Pego,2018,10052
03102 Pego,2019,10128
03102 Pego,2020,10133
03102 Pego,2021,10240
03102 Pego,2022,10295
03102 Pego,1900,6983
03102 Pego,1910,7849
03102 Pego,1920,7409
03102 Pego,1930,8398
03102 Pego,1940,8547
03102 Pego,1950,8491
03102 Pego,1960,8291
03102 Pego,1970,8861
03102 Pego,1981,9112
03102 Pego,1991,9062
03103 Penàguila,1996,346
03103 Penàguila,1997,
03103 Penàguila,1998,335
03103 Penàguila,1999,366
03103 Penàguila,2000,391
03103 Penàguila,2001,372
03103 Penàguila,2002,369
03103 Penàguila,2003,358
03103 Penàguila,2004,344
03103 Penàguila,2005,354
03103 Penàguila,2006,334
03103 Penàguila,2007,330
03103 Penàguila,2008,323
03103 Penàguila,2009,323
03103 Penàguila,2010,324
03103 Penàguila,2011,332
03103 Penàguila,2012,318
03103 Penàguila,2013,321
03103 Penàguila,2014,324
03103 Penàguila,2015,353
03103 Penàguila,2016,328
03103 Penàguila,2017,308
03103 Penàguila,2018,301
03103 Penàguila,2019,292
03103 Penàguila,2020,269
03103 Penàguila,2021,275
03103 Penàguila,2022,287
03103 Penàguila,1900,1366
03103 Penàguila,1910,1361
03103 Penàguila,1920,1229
03103 Penàguila,1930,1117
03103 Penàguila,1940,1103
03103 Penàguila,1950,940
03103 Penàguila,1960,749
03103 Penàguila,1970,611
03103 Penàguila,1981,423
03103 Penàguila,1991,351
03104 Petrer,1996,26505
03104 Petrer,1997,
03104 Petrer,1998,27604
03104 Petrer,1999,28223
03104 Petrer,2000,28765
03104 Petrer,2001,29567
